step numCars dequeuedCars minQueueTime maxQueueTime sumQueueTime
105	100	8	0	10	35
106	100	8	0	12	43
107	100	10	0	9	42
108	100	9	0	7	34
109	100	4	0	5	12
110	100	10	0	11	59
111	100	8	0	10	41
112	100	11	0	10	52
113	100	8	0	13	44
114	100	5	0	13	27
115	100	11	0	10	47
116	100	11	0	8	41
117	100	7	2	7	29
118	100	9	0	12	33
119	100	7	0	13	43
120	100	11	0	12	52
121	100	7	0	7	17
122	100	9	0	12	41
123	100	10	0	9	33
124	100	10	0	7	24
125	100	7	0	11	28
126	100	10	1	11	50
127	100	7	0	11	34
128	100	9	0	9	28
129	100	7	0	7	18
130	100	14	0	14	58
131	100	9	0	13	27
132	100	9	0	13	30
133	100	5	1	6	16
134	100	8	0	10	41
135	100	7	1	9	34
136	100	9	0	11	44
137	100	10	0	10	47
138	100	5	0	8	20
139	100	10	0	13	52
140	100	7	0	6	23
141	100	7	0	13	29
142	100	8	1	13	44
143	100	11	0	11	37
144	100	8	0	9	35
145	100	10	1	11	60
146	100	9	0	10	45
147	100	7	0	10	21
148	100	8	0	11	46
149	100	10	2	11	65
150	100	8	0	11	29
151	100	8	0	9	29
152	100	9	1	9	39
153	100	9	1	9	50
154	100	6	2	9	28
155	100	9	0	7	23
156	100	6	2	11	36
157	100	11	0	7	39
158	100	8	2	10	41
159	100	10	0	13	43
160	100	10	0	6	28
161	100	7	1	10	29
162	100	11	0	9	55
163	100	7	0	9	25
164	100	10	0	9	44
165	100	9	0	13	45
166	100	7	0	10	22
167	100	11	0	9	44
168	100	6	1	6	18
169	100	7	0	8	34
170	100	10	0	9	39
171	100	10	0	5	25
172	100	6	0	8	22
173	100	6	0	8	22
174	100	12	0	11	55
175	100	10	0	15	54
176	100	5	0	13	19
177	100	9	1	13	61
178	100	9	0	9	33
179	100	8	1	9	34
180	100	10	0	11	48
181	100	7	0	9	18
182	100	9	0	9	39
183	100	5	2	8	26
184	100	12	0	12	60
185	100	4	0	9	18
186	100	9	1	10	62
187	100	9	1	9	42
188	100	12	0	7	35
189	100	5	0	3	5
190	100	11	0	12	63
191	100	9	0	9	42
192	100	6	0	2	6
193	100	6	0	7	21
194	100	11	0	10	53
195	100	9	0	13	57
196	100	9	0	13	32
197	100	6	0	10	19
198	100	8	0	10	27
199	100	8	0	15	39
200	100	8	0	14	46
201	100	7	0	11	25
202	100	8	1	12	50
203	100	9	0	10	47
204	100	5	0	13	37
205	100	11	0	12	68
206	100	9	1	12	55
207	100	8	0	12	26
208	100	9	0	8	29
209	100	5	0	8	19
210	100	10	0	8	44
211	100	7	0	12	40
212	100	10	1	12	55
213	100	9	0	11	29
214	100	7	1	12	38
215	100	9	0	11	51
216	100	9	0	12	44
217	100	9	0	8	33
218	100	6	0	6	16
219	100	8	0	16	39
220	100	10	0	14	54
221	100	7	0	9	23
222	100	6	4	12	41
223	100	12	0	11	74
224	100	6	2	11	36
225	100	8	0	10	30
226	100	9	0	12	41
227	100	12	0	9	44
228	100	5	1	9	20
229	100	8	1	9	48
230	100	8	0	9	40
231	100	9	0	9	26
232	100	6	2	10	29
233	100	11	0	7	33
234	100	7	0	7	28
235	100	6	0	9	34
236	100	12	0	13	58
237	100	8	0	13	29
238	100	11	0	13	35
239	100	5	0	12	31
240	100	9	0	12	61
241	100	7	5	9	46
242	100	11	0	10	46
243	100	6	0	9	21
244	100	7	0	9	31
245	100	14	0	16	69
246	100	5	0	2	8
247	100	11	0	8	39
248	100	7	0	13	32
249	100	8	0	9	41
250	100	8	1	14	47
251	100	10	1	13	50
252	100	5	0	12	29
253	100	12	0	8	42
254	100	7	0	5	15
255	100	6	3	6	29
256	100	10	1	11	56
257	100	6	0	8	19
258	100	10	0	16	56
259	100	9	0	14	42
260	100	10	0	10	45
261	100	7	0	8	27
262	100	11	0	10	42
263	100	9	0	10	30
264	100	7	0	10	43
265	100	12	0	9	54
266	100	10	0	11	29
267	100	6	0	5	14
268	100	6	0	12	31
269	100	7	0	12	27
270	100	9	0	12	49
271	100	9	0	9	33
272	100	6	1	8	31
273	100	11	0	12	48
274	100	8	0	6	20
275	100	6	0	6	22
276	100	9	0	12	45
277	100	5	0	6	11
278	100	10	0	15	57
279	100	10	0	12	66
280	100	11	0	8	42
281	100	9	0	11	38
282	100	6	0	7	30
283	100	10	0	8	42
284	100	8	0	8	31
285	100	9	0	17	38
286	100	5	0	15	22
287	100	10	1	14	48
288	100	10	0	14	41
289	100	7	0	10	17
290	100	6	1	9	25
291	100	10	0	20	42
292	100	5	0	18	33
293	100	10	0	9	48
294	100	7	0	8	33
295	100	8	0	7	29
296	100	8	0	6	29
297	100	8	0	17	47
298	100	7	1	13	60
299	100	5	3	10	36
300	100	8	0	17	46
301	100	11	0	16	56
302	100	7	0	10	30
303	100	7	0	12	36
304	100	10	0	13	63
305	100	3	3	13	26
306	100	10	0	11	51
307	100	5	0	7	11
308	100	9	0	11	48
309	100	5	0	2	5
310	100	5	4	13	36
311	100	12	0	17	79
312	100	11	1	16	62
313	100	5	0	13	21
314	100	10	0	15	66
315	100	8	0	13	48
316	100	9	0	13	65
317	100	7	1	8	35
318	100	6	1	15	31
319	100	8	0	9	27
320	100	6	0	19	51
321	100	9	3	19	86
322	100	11	0	14	38
323	100	7	0	9	21
324	100	8	0	9	27
325	100	8	0	10	44
326	100	11	0	10	60
327	100	8	0	10	50
328	100	12	0	8	56
329	100	8	0	8	34
330	100	8	0	17	35
331	100	4	0	11	14
332	100	10	0	11	63
333	100	8	0	8	40
334	100	9	0	7	33
335	100	9	0	7	25
336	100	5	0	7	15
337	100	10	0	7	34
338	100	3	1	6	12
339	100	12	0	13	46
340	100	4	0	13	25
341	100	10	0	12	48
342	100	10	0	12	50
343	100	9	0	12	37
344	100	10	0	10	42
345	100	8	0	7	16
346	100	6	0	7	23
347	100	8	0	9	34
348	100	8	0	16	54
349	100	11	0	16	63
350	100	8	0	16	35
351	100	7	0	16	46
352	100	11	0	16	59
353	100	8	0	9	29
354	100	9	0	13	35
355	100	8	0	12	50
356	100	11	0	9	36
357	100	5	0	9	20
358	100	7	1	9	29
359	100	10	0	13	57
360	100	10	0	12	46
361	100	8	1	11	41
362	100	7	0	10	26
363	100	8	0	9	29
364	100	7	0	13	43
365	100	13	0	8	53
366	100	8	0	7	19
367	100	5	0	7	14
368	100	13	0	15	76
369	100	5	0	2	5
370	100	8	2	11	50
371	100	10	0	11	59
372	100	9	0	7	28
373	100	6	0	11	13
374	100	8	0	11	34
375	100	7	3	9	44
376	100	10	0	11	41
377	100	4	0	6	11
378	100	12	0	10	71
379	100	10	1	12	64
380	100	8	0	9	27
381	100	6	2	11	22
382	100	12	0	11	59
383	100	9	0	9	36
384	100	4	0	8	12
385	100	11	0	12	75
386	100	6	0	5	17
387	100	12	0	11	44
388	100	5	0	4	8
389	100	9	0	10	48
390	100	10	0	10	44
391	100	9	0	9	26
392	100	7	0	13	43
393	100	8	0	15	41
394	100	9	0	15	50
395	100	7	0	9	25
396	100	7	1	14	37
397	100	7	0	13	38
398	100	9	0	11	33
399	100	8	0	10	27
400	100	9	1	11	49
401	100	8	0	10	38
402	100	9	2	12	39
403	100	10	1	12	43
404	100	8	2	11	48
405	100	5	0	8	15
406	100	11	0	12	57
407	100	6	1	11	41
408	100	10	4	12	73
409	100	9	0	8	34
410	100	7	1	8	31
411	100	5	0	6	12
412	100	7	3	12	48
413	100	9	0	8	44
414	100	8	0	7	28
415	100	9	0	11	37
416	100	7	0	10	31
417	100	6	0	7	21
418	100	8	0	9	24
419	100	6	0	11	31
420	100	11	0	12	76
421	100	11	0	11	71
422	100	11	0	10	48
423	100	7	0	11	36
424	100	10	0	12	30
425	100	7	0	13	37
426	100	10	0	12	43
427	100	4	0	4	8
428	100	12	0	14	43
429	100	9	0	11	32
430	100	9	0	12	43
431	100	9	0	11	31
432	100	4	0	9	11
433	100	9	0	18	62
434	100	7	0	14	34
435	100	9	0	15	40
436	100	10	0	14	59
437	100	11	0	14	51
438	100	7	0	8	29
439	100	9	1	7	37
440	100	8	0	12	29
441	100	6	2	12	36
442	100	9	1	12	56
443	100	8	0	8	19
444	100	10	0	10	43
445	100	6	0	7	15
446	100	7	0	7	21
447	100	8	0	9	40
448	100	11	0	10	43
449	100	5	0	3	5
450	100	9	0	15	57
451	100	6	0	14	33
452	100	9	0	14	50
453	100	7	0	11	38
454	100	9	0	11	44
455	100	9	0	11	45
456	100	9	0	13	38
457	100	7	0	6	26
458	100	11	1	13	81
459	100	9	0	13	57
460	100	5	0	6	18
461	100	9	0	13	48
462	100	8	2	12	53
463	100	10	0	8	27
464	100	6	0	4	8
465	100	9	0	14	45
466	100	9	0	12	32
467	100	7	1	10	36
468	100	10	2	11	67
469	100	7	0	9	22
470	100	4	1	12	32
471	100	11	0	13	55
472	100	6	0	11	24
473	100	11	0	10	38
474	100	5	0	6	17
475	100	9	1	12	42
476	100	9	1	12	61
477	100	8	0	11	40
478	100	7	0	16	49
479	100	8	0	14	48
480	100	10	0	10	35
481	100	9	0	10	44
482	100	6	0	12	34
483	100	7	0	14	40
484	100	7	0	10	31
485	100	8	1	10	43
486	100	8	0	11	31
487	100	8	0	11	41
488	100	7	0	9	23
489	100	5	0	4	5
490	100	8	0	18	54
491	100	11	0	15	64
492	100	11	2	12	59
493	100	9	0	15	55
494	100	5	0	11	26
495	100	8	3	18	67
496	100	9	0	14	62
497	100	6	1	7	26
498	100	6	0	10	25
499	100	7	1	11	33
