step numCars dequeuedCars minQueueTime maxQueueTime sumQueueTime
105	50	7	0	6	15
106	50	3	0	3	4
107	50	8	0	8	22
108	50	3	0	6	6
109	50	5	0	5	13
110	50	6	0	4	8
111	50	5	0	8	9
112	50	5	0	7	14
113	50	3	1	7	11
114	50	7	0	3	7
115	50	6	0	5	16
116	50	5	0	6	13
117	50	4	0	5	10
118	50	5	0	5	7
119	50	3	0	4	5
120	50	7	1	6	20
121	50	5	0	3	7
122	50	4	0	2	4
123	50	9	0	9	23
124	50	4	0	6	13
125	50	8	0	9	21
126	50	4	0	9	15
127	50	5	0	3	5
128	50	5	0	7	9
129	50	3	0	3	3
130	50	5	0	4	6
131	50	4	0	5	9
132	50	8	0	5	19
133	50	5	0	3	5
134	50	3	1	7	11
135	50	6	0	4	15
136	50	3	0	5	8
137	50	7	0	7	19
138	50	8	0	7	12
139	50	4	0	4	7
140	50	5	1	5	12
141	50	4	1	9	25
142	50	8	0	4	13
143	50	5	0	4	10
144	50	2	0	2	2
145	50	8	0	5	8
146	50	4	1	4	9
147	50	9	0	4	11
148	50	4	0	8	11
149	50	7	0	5	12
150	50	6	0	9	14
151	50	3	1	3	6
152	50	5	0	2	5
153	50	3	0	7	8
154	50	8	0	5	17
155	50	4	0	4	7
156	50	6	0	3	9
157	50	6	0	3	8
158	50	4	1	6	11
159	50	4	1	2	6
160	50	7	0	6	19
161	50	3	0	3	4
162	50	6	1	7	18
163	50	6	0	6	14
164	50	8	0	6	16
165	50	4	0	2	3
166	50	4	1	5	9
167	50	4	0	5	10
168	50	5	0	6	11
169	50	4	0	3	7
170	50	5	0	5	11
171	50	7	0	6	15
172	50	3	0	2	2
173	50	7	0	5	22
174	50	6	0	3	9
175	50	5	2	7	19
176	50	7	0	5	13
177	50	3	1	6	8
178	50	6	0	6	9
179	50	5	0	4	10
180	50	5	0	3	7
181	50	6	0	8	15
182	50	4	0	1	1
183	50	7	0	5	17
184	50	5	0	4	10
185	50	4	0	4	6
186	50	5	0	5	12
187	50	7	0	5	18
188	50	7	0	4	10
189	50	3	0	1	2
190	50	7	0	5	10
191	50	4	0	5	9
192	50	4	0	4	6
193	50	6	0	6	15
194	50	4	0	5	9
195	50	6	0	4	12
196	50	5	0	4	9
197	50	5	0	5	9
198	50	5	0	8	13
199	50	5	2	4	13
200	50	4	0	2	4
201	50	3	0	8	9
202	50	7	0	8	17
203	50	7	0	8	18
204	50	3	0	7	9
205	50	5	0	7	20
206	50	4	0	7	14
207	50	4	0	6	10
208	50	8	0	8	22
209	50	4	0	3	6
210	50	8	0	6	25
211	50	4	0	2	2
212	50	7	0	6	15
213	50	2	0	0	0
214	50	6	0	4	10
215	50	5	0	8	15
216	50	6	0	7	19
217	50	5	0	6	9
218	50	4	0	2	4
219	50	7	0	5	14
220	50	3	2	5	10
221	50	6	1	4	15
222	50	6	0	6	12
223	50	6	0	4	12
224	50	5	0	5	6
225	50	7	0	3	9
226	50	6	0	5	7
227	50	7	0	4	9
228	50	5	0	6	9
229	50	5	0	7	9
230	50	4	0	7	10
231	50	5	0	0	0
232	50	4	0	3	6
233	50	6	0	1	2
234	50	6	0	8	17
235	50	5	0	5	15
236	50	9	0	6	16
237	50	2	2	3	5
238	50	7	0	6	17
239	50	3	0	4	5
240	50	6	0	4	13
241	50	5	0	1	2
242	50	6	0	5	14
243	50	3	0	2	2
244	50	9	0	6	23
245	50	2	2	3	5
246	50	7	0	5	15
247	50	3	0	4	7
248	50	5	0	6	12
249	50	6	0	6	10
250	50	3	0	4	5
251	50	9	0	6	26
252	50	6	0	4	12
253	50	3	0	6	7
254	50	6	0	4	8
255	50	3	0	4	7
256	50	5	0	4	9
257	50	7	0	8	21
258	50	3	0	6	11
259	50	9	0	4	13
260	50	1	0	0	0
261	50	10	0	5	20
262	50	0	?	?	0
263	50	7	0	9	29
264	50	4	0	3	3
265	50	7	0	7	18
266	50	3	0	1	1
267	50	8	0	5	18
268	50	2	2	7	9
269	50	8	1	7	27
270	50	3	0	2	4
271	50	5	1	6	15
272	50	4	0	4	6
273	50	5	0	4	11
274	50	6	0	9	19
275	50	9	0	5	20
276	50	4	0	4	7
277	50	4	1	2	5
278	50	5	0	10	18
279	50	6	1	5	17
280	50	3	0	2	2
281	50	6	0	7	16
282	50	6	0	1	1
283	50	5	0	7	13
284	50	5	2	8	23
285	50	5	0	3	9
286	50	4	0	4	4
287	50	5	0	5	14
288	50	4	0	4	9
289	50	8	0	4	11
290	50	4	1	8	19
291	50	9	0	6	16
292	50	7	0	5	8
293	50	3	0	6	7
294	50	6	0	5	11
295	50	4	0	7	10
296	50	7	0	4	8
297	50	5	0	3	6
298	50	5	0	2	5
299	50	6	0	5	7
300	50	4	0	3	4
301	50	5	0	4	12
302	50	4	0	2	4
303	50	7	0	6	21
304	50	5	0	3	6
305	50	5	0	2	3
306	50	4	0	7	16
307	50	7	0	5	12
308	50	5	0	7	9
309	50	5	0	6	8
310	50	4	0	6	6
311	50	6	0	5	12
312	50	4	0	3	4
313	50	5	0	7	11
314	50	5	0	10	20
315	50	6	0	10	14
316	50	4	0	6	10
317	50	5	0	7	8
318	50	7	0	9	17
319	50	3	0	5	6
320	50	6	0	8	20
321	50	6	0	9	25
322	50	5	0	8	15
323	50	6	0	5	8
324	50	2	0	2	2
325	50	8	0	7	23
326	50	2	1	4	5
327	50	6	0	5	13
328	50	5	0	8	17
329	50	6	0	7	14
330	50	5	0	6	15
331	50	7	0	6	15
332	50	4	0	5	9
333	50	7	0	5	12
334	50	5	0	4	7
335	50	4	0	6	6
336	50	6	0	7	19
337	50	6	0	4	8
338	50	2	0	0	0
339	50	6	0	5	12
340	50	7	0	3	8
341	50	3	0	2	2
342	50	6	0	8	21
343	50	5	0	1	2
344	50	5	0	8	13
345	50	6	0	8	22
346	50	6	0	6	17
347	50	6	0	6	14
348	50	4	0	4	8
349	50	6	0	5	11
350	50	5	0	4	6
351	50	4	0	7	15
352	50	7	0	4	6
353	50	4	0	6	8
354	50	4	0	5	11
355	50	5	0	2	3
356	50	5	0	7	19
357	50	7	0	4	7
358	50	1	7	7	7
359	50	11	0	7	26
360	50	5	0	7	7
361	50	3	0	4	5
362	50	6	0	9	20
363	50	1	0	0	0
364	50	6	0	8	20
365	50	4	0	7	8
366	50	8	0	7	24
367	50	5	0	1	1
368	50	4	0	6	8
369	50	6	0	6	18
370	50	6	0	6	16
371	50	2	1	2	3
372	50	9	0	8	28
373	50	3	0	1	1
374	50	6	0	8	20
375	50	6	0	3	6
376	50	8	0	6	13
377	50	6	0	5	8
378	50	3	0	1	1
379	50	7	0	6	17
380	50	3	0	6	7
381	50	8	0	4	7
382	50	4	0	6	6
383	50	5	0	5	9
384	50	3	2	4	9
385	50	7	0	5	11
386	50	3	0	4	7
387	50	8	0	6	18
388	50	8	0	4	12
389	50	3	1	4	7
390	50	7	0	7	12
391	50	2	0	1	1
392	50	6	0	7	18
393	50	5	0	3	7
394	50	6	0	2	5
395	50	5	0	7	13
396	50	5	0	7	8
397	50	4	0	7	12
398	50	6	1	4	16
399	50	5	0	3	4
400	50	3	0	7	12
401	50	6	1	5	16
402	50	6	0	6	15
403	50	6	0	7	12
404	50	6	0	6	14
405	50	6	0	8	15
406	50	5	0	7	16
407	50	5	0	5	6
408	50	4	2	4	11
409	50	7	0	3	7
410	50	3	0	2	3
411	50	6	0	6	15
412	50	6	0	8	15
413	50	4	0	4	6
414	50	6	0	5	16
415	50	6	0	4	9
416	50	3	1	5	9
417	50	10	0	6	16
418	50	3	0	4	8
419	50	4	0	2	3
420	50	6	0	6	16
421	50	5	0	4	9
422	50	6	0	2	5
423	50	5	0	6	11
424	50	5	0	3	7
425	50	3	0	6	9
426	50	10	0	6	24
427	50	1	0	0	0
428	50	9	0	3	20
429	50	2	1	1	2
430	50	8	0	6	16
431	50	1	2	2	2
432	50	7	0	4	16
433	50	5	0	2	2
434	50	4	1	6	14
435	50	5	1	5	11
436	50	6	0	6	18
437	50	5	0	4	8
438	50	6	0	3	10
439	50	5	0	10	16
440	50	5	0	9	14
441	50	5	0	4	13
442	50	4	0	2	4
443	50	6	0	9	18
444	50	3	0	1	2
445	50	7	0	10	22
446	50	2	0	1	1
447	50	9	0	7	23
448	50	6	0	6	13
449	50	6	0	6	13
450	50	2	0	4	4
451	50	6	0	9	17
452	50	6	0	8	14
453	50	4	0	4	8
454	50	6	0	3	9
455	50	6	0	8	10
456	50	3	2	5	9
457	50	7	1	7	20
458	50	4	0	3	4
459	50	7	0	4	16
460	50	5	0	7	16
461	50	7	0	2	7
462	50	4	0	6	7
463	50	7	0	7	18
464	50	3	0	2	3
465	50	7	0	5	13
466	50	4	0	6	8
467	50	6	0	3	9
468	50	4	0	3	4
469	50	2	1	2	3
470	50	9	0	6	15
471	50	2	1	3	4
472	50	7	0	8	24
473	50	5	0	5	9
474	50	5	0	8	15
475	50	6	0	5	9
476	50	2	6	8	14
477	50	7	0	4	15
478	50	4	0	5	8
479	50	6	0	4	8
480	50	4	0	6	13
481	50	6	0	9	19
482	50	4	0	2	4
483	50	4	0	4	10
484	50	6	0	7	17
485	50	8	0	7	18
486	50	4	0	8	14
487	50	10	0	7	25
488	50	3	0	4	5
489	50	8	0	5	16
490	50	2	0	0	0
491	50	8	0	2	8
492	50	4	0	2	2
493	50	8	0	4	10
494	50	6	0	2	2
495	50	4	0	2	5
496	50	4	0	6	11
497	50	5	0	2	4
498	50	4	0	3	7
499	50	4	0	2	5
